Area Code,Area Name,Count,Denominator,Indicator ID,Lower CI 95.0 limit,Lower CI 99.8 limit,Parent Code,Upper CI 95.0 limit,Upper CI 99.8 limit,Value
E92000001,England,,,93769,,,E92000001,,,
E92000001,England,295364.0,6345645.0,258,4.63823042102675,4.62881892403058,E92000001,4.67101212008772,4.6805051957157,4.65459381985598
E92000001,England,290921.0,6255743.0,258,4.63398939325349,4.62451482708634,E92000001,4.66699186773273,4.6765491924438,4.65046278275818
E06000008,Blackburn with Darwen,13255.0,170317.0,90933,7.656138784,7.584255088,E92000001,7.910364865,7.985249532,7.782546663
E92000001,England,6277.73,2710254.0,93769,269.942460106819,266.062823006103,E92000001,283.733172280424,287.781543746771,276.773494003487
E06000044,Portsmouth,6000.0,188235.0,258,3.109082034,3.064630564,E92000001,3.26739155,3.314837011,3.18750498
E06000056,Central Bedfordshire,7546.0,217402.0,258,3.394802987,3.351707863,E92000001,3.548432714,3.594105289,3.470989227
E08000003,Manchester,567.04,273652.0,93769,305.7745348,290.7749923,E92000001,362.3145006,379.6076792,333.165286
E10000031,Warwickshire,28910.0,486336.0,258,5.878296936,5.840497569,E92000001,6.011125865,6.05001938,5.944449928
E08000003,Manchester,40829.0,694334.0,90933,5.825190215,5.793673755,E92000001,5.935799194,5.968083095,5.880311205
E06000015,Derby,1787.75,261104.0,93769,778.4817556,757.4251545,E92000001,854.9807494,877.7890697,816.0620905
E06000023,Bristol,2056.97,230239.0,93769,1318.723539,1285.118591,E92000001,1440.422767,1476.62619,1378.58083
E08000010,Wigan,2792.03,168032.0,93769,1676.77070833427,1639.74994670094,E92000001,1810.01252264472,1849.4760638664,1742.45930314378
E06000057,Northumberland,3512.22,318027.0,93769,871.2237148,854.3956175,E92000001,931.5447668,949.3591098,901.0079764
E06000059,Dorset,29328.0,355365.0,90933,8.162786552,8.111441868,E92000001,8.343725319,8.396493232,8.252923051
E09000006,Bromley,9473.0,271367.0,258,3.422438443,3.383490584,E92000001,3.560257229,3.601269165,3.490844502
E06000049,Cheshire East,15504.0,329733.0,258,4.630207511,4.589337961,E92000001,4.774565053,4.817091401,4.701986152
E06000025,South Gloucestershire,12746.0,216024.0,258,5.801567018,5.745635355,E92000001,6.000152532,6.058549715,5.90027034
E10000024,Nottinghamshire,35882.0,677556.0,258,5.24271036,5.212337024,E92000001,5.349269213,5.380438841,5.295798428
E06000046,Isle of Wight,171.66,72976.0,93769,146.8269365,133.4926468,E92000001,200.7907767,218.0850109,172.2809406
E08000003,Manchester,13466.0,532111.0,258,2.488748475,2.464948969,E92000001,2.573128756,2.598001527,2.530674991
E09000010,Enfield,6728.0,245400.0,258,2.677627196,2.64150275,E92000001,2.806802028,2.845243803,2.741646292
E09000016,Havering,6413.0,193399.886,258,3.237011034,3.192450245,E92000001,3.396263394,3.443730643,3.315927497
E92000001,England,142671.0,4175412.0,258,3.39955030968621,3.3895653766966,nan,3.43439994325739,3.444512240387,3.41693226919882
E06000002,Middlesbrough,980.88,69047.0,93769,1665.078405,1602.877815,E92000001,1894.824028,1964.11984,1777.236559
E92000001,England,58782.53,4191855.0,93769,1368.24792066913,1361.83200539986,nan,1390.67823456679,1397.18392140551,1379.42891154037
E06000038,Reading,6281.0,185728.0,258,3.300457235,3.254592308,E92000001,3.464672481,3.513559868,3.381827188
E92000001,England,,,93769,,,E92000001,,,
E06000051,Shropshire,2317.33,156020.0,93769,1273.982194,1243.584478,E92000001,1383.788235,1416.395187,1328.041741
E08000008,Tameside,1814.95,228435.0,93769,822.7996527,800.6901821,E92000001,903.0953209,927.0296583,862.2504058
E92000001,England,,,93769,,,E92000001,,,
E09000029,Sutton,6285.0,165768.0,258,3.70056817,3.649167223,E92000001,3.883952753,3.938711857,3.791443463
E08000022,North Tyneside,295.58,106130.0,93769,228.1139801,212.766745,E92000001,287.9129713,306.6129341,256.7243054
E92000001,England,236895.0,5588338.0,258,4.22242255225473,4.21283601543248,nan,4.25583190855577,4.26551192796037,4.2390957740924
E06000021,Stoke-on-Trent,3196.04,263157.0,93769,1301.56481450198,1275.35536469548,E92000001,1395.66511159459,1423.48725201,1347.9996073216
E06000041,Wokingham,152.11,91983.0,93769,140.99404,127.6798,E92000001,195.42166,212.9758,166.57044
E92000001,England,275576.0,6599226.0,258,4.16064825091535,4.15188653515708,nan,4.19117241149371,4.20001339929037,4.17588365665913
E92000001,England,42358.13,5275889.0,93769,843.4139954,838.7668279,nan,859.6839474,864.4078176,851.5197751
E92000001,England,158631.0,4123764.0,258,3.82823334315537,3.81759267243414,E92000001,3.86535789806704,3.87612633818967,3.84675262696895
E08000004,Oldham,270.72,123780.0,93769,217.0136242,201.823902,E92000001,276.5197616,295.1943573,245.426046
E10000031,Warwickshire,917.82,313656.0,93769,251.263606216362,241.708173841386,E92000001,286.634344396468,297.318881034799,268.51688733901
E92000001,England,125651.0,3052587.0,258,4.09398506131195,4.08121873106046,nan,4.1385575397372,4.15149546675678,4.11621355918767
E06000009,Blackpool,208.18,72234.0,93769,231.280355,212.6691151,E92000001,305.4975203,329.0592482,266.4813734
E09000020,Kensington and Chelsea,7123.0,210818.0,90933,3.302314386,3.259298899,E92000001,3.456472987,3.502151411,3.378743751
E92000001,England,35202.26,2573145.0,93769,1418.60704341897,1409.98227756455,nan,1448.83049187835,1457.61154703767,1433.65927202423
E08000028,Sandwell,2233.98999999999,172053.0,93769,1659.95626582299,1619.1849554171,E92000001,1807.34716909001,1851.13857285527,1732.49857872451
E10000034,Worcestershire,3863.11,291337.0,93769,1240.753922,1217.872727,E92000001,1322.645656,1346.803636,1281.212753
E08000031,Wolverhampton,428.96,135842.0,93769,308.8708173,291.6983773,E92000001,374.4359628,394.6639183,340.4807042
E08000035,Leeds,21550.0,752108.0,258,2.827770928,2.806409718,E92000001,2.903158652,2.925274116,2.865279986
E92000001,England,31471.4,2624093.0,93769,1612.969285,1602.482128,E92000001,1649.741056,1660.429313,1631.278612
E08000025,Birmingham,8846.34,1157603.0,93769,1027.751621,1015.269225,E92000001,1071.949109,1084.887155,1049.676735
E09000019,Islington,12745.0,184051.0,94192,6.68027473935817,,E92000001,7.19969961736309,,6.925
E06000015,Derby,18833.0,288566.0,90933,6.436743322,6.385676136,E92000001,6.616942333,6.669830494,6.526409903
E10000030,Surrey,1384.98,610105.0,93769,203.519381,197.2131272,E92000001,226.5775954,233.4835001,214.8192796
E06000042,Milton Keynes,1339.13,135576.0,93769,1455.516963,1407.983356,E92000001,1629.477442,1681.611601,1540.738551
E09000032,Wandsworth,4460.0,316491.0,258,1.368742688,1.345969227,E92000001,1.450576565,1.475194911,1.409202789
E06000045,Southampton,6626.0,219258.0,258,2.951037881,2.911055472,E92000001,3.094245654,3.136807072,3.022010599
E06000008,Blackburn with Darwen,191.58,75865.0,93769,261.9277288,239.9385855,E92000001,350.1573719,378.2787482,303.6783055
E92000001,England,54975.29,7638520.0,93769,890.6321694,886.3115256,E92000001,905.7414564,910.1246292,898.1630144
E09000017,Hillingdon,1605.87,147059.0,93769,1555.963869,1510.808182,E92000001,1720.441498,1769.570438,1636.684513
E10000011,East Sussex,784.06,284277.0,93769,194.6181638,186.4895425,E92000001,224.8716414,234.0447976,209.3449726
E92000001,England,,,93769,,,E92000001,,,
E92000001,England,,,93769,,,nan,,,
E06000016,Leicester,1661.46,182510.0,93769,1377.195281,1337.312576,E92000001,1522.344532,1565.674594,1448.452785
E92000001,England,449600.0,7598161.0,90933,5.90046681275874,5.8908251146943,nan,5.93402033277387,5.94372826461425,5.91722128551896
E10000034,Worcestershire,38903.0,500857.0,94192,7.54912640167043,,E92000001,7.98473565847205,,7.767
E08000014,Sefton,2563.68999999998,137317.0,93769,1619.87248042773,1583.17768640383,E92000001,1752.15696280839,1791.38244205199,1685.04870790473
E09000021,Kingston upon Thames,3677.0,159289.0,258,2.235819242,2.19493524,E92000001,2.382718498,2.427203519,2.308382876
E92000001,England,303053.0,7085660.0,258,4.26211695081616,4.2535622415249,nan,4.29191348331794,4.30054185969474,4.2769904285557
E92000001,England,3629071.0,56926476.0,90933,6.368670626,6.365015274,nan,6.381362435,6.385027048,6.375014325
E10000025,Oxfordshire,3563.58,714766.0,93769,511.6307575,501.8735697,E92000001,546.5973985,556.9221621,528.8975461
E92000001,England,138793.0,3981202.45136,258,3.46823463799636,3.45791046652561,nan,3.50427120676558,3.51472875673733,3.48620804130641
E08000013,St. Helens,1394.65,88958.0,93769,1528.782468,1480.893129,E92000001,1703.852641,1756.279087,1614.583337
E92000001,England,132179.0,3686600.0,258,3.56645958383234,3.55558648860148,E92000001,3.60441780976936,3.61543463483156,3.58539033255574
E92000001,England,42027.61,5123085.0,93769,779.64695,775.33427,nan,794.74641,799.13056,787.16948
E06000066,Somerset UA,4045.34,273481.0,93769,1299.812306,1276.42968,E92000001,1383.438175,1408.094972,1341.139235
E06000053,Isles of Scilly,,,93769,,,E92000001,,,
E92000001,England,9633.53,3721123.0,93769,232.349849487569,229.64162368035,nan,241.930758767617,244.733641211191,237.104237321449
E92000001,England,46773.7599999999,3482578.0,93769,1345.93272202072,1338.855696972,E92000001,1370.69837528924,1377.88651020923,1358.27325744126
E06000031,Peterborough,213.69,107608.0,93769,207.2700252,190.8234822,E92000001,272.7316166,293.488519,238.3402004
E06000060,Buckinghamshire UA,3177.9,271430.0,93769,1211.366218,1186.803499,E92000001,1299.563011,1325.641546,1254.886218
E92000001,England,463315.0,7070203.0,90933,6.5348481133169,6.52436425831787,nan,6.5713291490675,6.58188315706651,6.5530650251485
E08000016,Barnsley,421.26,124564.0,93769,290.0555234,273.8069599,E92000001,352.1490178,371.3174656,319.9815456
E06000061,North Northamptonshire,495.31,184335.0,93769,244.0300521,231.4641304,E92000001,291.6804447,306.3138334,267.0622732
E06000039,Slough,771.67,78450.0,93769,1623.575912,1552.276166,E92000001,1889.095435,1969.635509,1752.797558
E06000042,Milton Keynes,1778.37,298270.0,93769,737.566175382715,717.479223671342,E92000001,810.551460259946,832.314061550281,773.418707085448
E08000023,South Tyneside,1472.19,147919.0,93769,877.8757241,851.7010406,E92000001,973.4267552,1002.011845,924.7300354
E06000053,Isles of Scilly,,,93769,,,E92000001,,,
E09000018,Hounslow,14422.0,316874.0,90933,4.47932867,4.438223449,E92000001,4.624179442,4.66701412,4.551335862
E92000001,England,,,93769,,,nan,,,
E06000009,Blackpool,1271.53,142407.0,93769,802.0513934,776.3252941,E92000001,896.3371284,924.6219061,848.2160228
E92000001,England,8001.03,3631609.0,93769,246.5548799,243.4142403,nan,257.6871624,260.9484722,252.0750338
E06000015,Derby,318.02,132578.0,93769,230.0471649,215.1380724,E92000001,287.8888882,305.9253563,257.7659843
E92000001,England,497163.0,8001811.0,90933,6.19642647140234,6.18681242543178,E92000001,6.22987757536244,6.23955409179035,6.21313100246932
E06000041,Wokingham,5467.0,126401.0,258,4.214237318,4.151552239,E92000001,4.438121147,4.505161967,4.32512401
E08000011,Knowsley,1122.28,72572.0,93769,1669.148361,1610.80086,E92000001,1883.765434,1948.310929,1774.086457
E08000032,Bradford,15226.0,425560.0,258,3.522503216,3.490968754,E92000001,3.633884859,3.666733209,3.57787386
E10000007,Derbyshire,56302.0,760205.0,90933,7.347454667,7.313856336,E92000001,7.465185473,7.499461834,7.40616018
E92000001,England,22089.28,1854564.0,93769,1225.529067,1216.127709,E92000001,1258.563925,1268.180901,1241.964393
E06000064,Westmorland and Furness,8815.0,194220.0,258,4.446930889,4.394799875,E92000001,4.631769165,4.6867225,4.53866749
E06000007,Warrington,245.71,106790.0,93769,188.3959284,174.5094896,E92000001,243.1384512,260.38858,214.4724207
E06000015,Derby,295.03,132237.0,93769,214.5953768,200.1304835,E92000001,270.962724,288.5908653,241.5627252
E92000001,England,123681.0,3526026.853912,258,3.48850702802058,3.47750839886797,nan,3.52691237214456,3.53806152814211,3.50765904867629
E92000001,England,4667.1,2255566.0,93769,197.9720619,194.6600546,E92000001,209.7918627,213.2715591,203.818014
E08000026,Coventry,389.58,169301.0,93769,247.982902,233.463443,E92000001,303.6897701,320.932514,274.7906854
E92000001,England,4585.79,2290748.0,93769,189.16349356784,185.974339495698,E92000001,200.547756357435,203.899843783477,194.79348882435
E09000022,Lambeth,5576.0,302136.8872,258,1.79800321,1.771326532,E92000001,1.893984974,1.922577695,1.845521099
E08000023,South Tyneside,7382.0,128436.0,258,5.621698001,5.550211763,E92000001,5.875513325,5.951159871,5.747609704
E92000001,England,282856.0,5893613.6907,258,4.78213673836261,4.772228638957,E92000001,4.81665107526739,4.82664672982345,4.79936444504907
E92000001,England,5305.22,1820395.0,93769,301.11145475106,296.408651772004,nan,317.864695928233,322.79045056133,309.403067422297
E06000010,Kingston upon Hull,1704.12999999999,136575.0,93769,1512.31492892262,1469.74125869625,E92000001,1667.162368556,1713.36753155043,1588.3512566236
E09000018,Hounslow,5093.0,255908.0,258,1.936799787,1.906668772,E92000001,2.044649427,2.077036143,1.990168342
E10000034,Worcestershire,27816.0,498681.0,258,5.514504896,5.478347249,E92000001,5.641839828,5.679072929,5.577914539
E10000012,Essex,11027.37,1506726.0,93769,680.8918078,673.5230507,E92000001,706.9263317,714.5355157,693.817472
E08000027,Dudley,2612.42,157571.0,93769,1650.978313,1613.802173,E92000001,1784.948931,1824.664053,1716.994476
E09000021,Kingston upon Thames,8946.0,135519.0,94192,6.41333695310803,,E92000001,6.79810243873879,,6.601
E92000001,England,,,93769,,,nan,,,
E06000059,Dorset,15861.0,290843.6742,258,5.371371305,5.324850727,E92000001,5.536406237,5.584775643,5.453445065
E09000014,Haringey,932.19,130104.0,93769,1187.660905,1139.985696,E92000001,1364.046645,1417.309048,1273.71576
E06000031,Peterborough,3899.0,175786.0,258,2.150010472,2.112112627,E92000001,2.287674855,2.328841663,2.218037841
E06000002,Middlesbrough,1163.21,142134.0,93769,871.5257229,842.2124348,E92000001,979.2331716,1011.601959,924.2109804
E08000011,Knowsley,1294.59,148567.0,93769,888.206054,859.7526104,E92000001,992.435181,1023.691922,939.2489072
E06000009,Blackpool,194.19,71982.0,93769,219.57542,201.2501377,E92000001,293.0289568,316.4254201,254.3472067
E92000001,England,384252.0,6165463.0,90933,6.21327555497623,6.20231203843021,nan,6.2514389787408,6.26248353662395,6.23232999695238
E92000001,England,492058.0,7522904.0,90933,6.52315301821183,6.51299734919648,E92000001,6.5584885783438,6.56871019742876,6.54079860649558
E92000001,England,115463.0,2978646.0,258,3.85449673384703,3.84194341045505,nan,3.89833940837378,3.91106950746027,3.87635858708957
E92000001,England,5496.32,2388495.0,93769,210.3975954,207.1617109,nan,221.9196336,225.3061679,216.1011767
E09000025,Newham,1421.69,358645.0,93769,745.1053947,720.7174802,E92000001,834.2153427,860.8906284,788.7861098
E08000022,North Tyneside,9158.0,171451.0,258,5.236072615,5.176117786,E92000001,5.448373415,5.511471896,5.341467825
E06000019,Herefordshire,191.81,94608.0,93769,134.5554319,123.1437264,E92000001,180.3398032,194.9317756,156.2214952
E08000010,Wigan,2637.68,329796.0,93769,766.1473756,749.068594,E92000001,827.6822576,845.9216495,796.4718116
E92000001,England,285607.0,7010218.0,258,4.05954385544881,4.05114197968622,E92000001,4.08881227902628,4.09728894497809,4.0741529008085
E06000052,Cornwall,4394.0,559091.0,93769,644.3283235,633.2126469,E92000001,684.032679,695.7288586,663.9591077
E92000001,England,31415.5,2457449.0,93769,1357.584104,1348.851711,nan,1388.203336,1397.103331,1372.829915
E06000030,Swindon,1617.17,233760.0,93769,749.2716249,727.940155,E92000001,826.9570611,850.1586143,787.3998006
E08000005,Rochdale,258.57,114271.0,93769,216.2924577,200.7999305,E92000001,277.1628445,296.3022155,245.3243173
E08000032,Bradford,3825.23,546839.0,93769,826.8542409,811.594542,E92000001,881.4772253,897.5927571,853.8392664
E06000001,Hartlepool,162.5,48933.0,93769,264.867194311101,240.623825080065,E92000001,363.420727192802,395.09480665513,311.27571822551
E08000016,Barnsley,11049.0,199748.6401,258,5.431972566,5.375499257,E92000001,5.632220391,5.691381174,5.531451925
E92000001,England,,,93769,,,nan,,,
E09000007,Camden,1228.81,220903.0,93769,800.197132315965,773.861717740774,E92000001,896.809319704821,925.811574880471,847.483541520017
E06000059,Dorset,567.28,198417.0,93769,181.392279687266,172.247323281169,E92000001,215.863077621975,226.406104011287,198.091749945414
E92000001,England,,,93769,,,nan,,,
E08000032,Bradford,627.59,275433.0,93769,249.4671733,238.0086722,E92000001,292.4778274,305.5952638,270.3368225
E92000001,England,46839.59,6244313.0,93769,744.77176,740.87048,nan,758.42399,762.38647,751.57458
E08000034,Kirklees,2891.97999999999,217136.0,93769,1448.21231307077,1417.22998336284,E92000001,1559.64837390454,1592.6381713356,1503.16422045193
E92000001,England,276284.0,4171851.0,90933,6.59875322638378,6.58505146104729,E92000001,6.64647851004927,6.66029897611443,6.62257592612967
E06000003,Redcar and Cleveland,903.61,136571.0,93769,538.2449057,517.6512253,E92000001,614.5148553,637.5622145,575.4408555
E06000054,Wiltshire,3215.13999999998,255200.0,93769,1126.37370737156,1103.66908508632,E92000001,1207.88207739713,1231.979442977,1166.59646745073
E06000047,County Durham,3648.97,254128.0,93769,1360.680151,1334.710099,E92000001,1453.712296,1481.1747,1406.626909
E09000020,Kensington and Chelsea,853.550000000001,68906.0,93769,1491.08918603501,1431.56052195064,E92000001,1711.98412322277,1778.82374264243,1598.73823505634
E06000065,North Yorkshire UA,42912.0,561002.0,90933,7.579867598,7.540219098,E92000001,7.718903583,7.759465921,7.649170591
E10000034,Worcestershire,41082.0,587555.0,90933,6.927050897,6.889881296,E92000001,7.057420819,7.095475728,6.992026278
E09000001,City of London,241.0,9065.0,258,2.343187947,2.181926488,E92000001,3.004793956,3.228810409,2.658576944
E10000003,Cambridgeshire,17002.0,554024.0,258,3.023674759,2.99801339,E92000001,3.11446442,3.141145516,3.068820123
E09000018,Hounslow,22367.0,228965.0,94192,9.45068605427857,,E92000001,10.1023138515981,,9.769
E08000011,Knowsley,10241.0,151641.0,90933,6.627986751,6.556850622,E92000001,6.880550568,6.955134704,6.753450584
E06000047,County Durham,3346.0,519204.0,93769,576.9496557,565.5613714,E92000001,617.8048556,629.8774779,597.1161521
E06000060,Buckinghamshire UA,483.87,275207.0,93769,157.4336148,149.1788003,E92000001,188.7698406,198.4001629,172.5740999
E10000011,East Sussex,3876.34,544582.0,93769,537.5194491,527.5845387,E92000001,573.0745389,583.5628485,555.0858982
E08000009,Trafford,220.96,121160.0,93769,159.2970471,146.8444181,E92000001,208.744413,224.3994419,182.7872309
E09000018,Hounslow,6338.0,270095.0,258,2.290087572,2.258199653,E92000001,2.404119901,2.43812998,2.346581758
E06000022,Bath and North East Somerset,920.15,93780.0,93769,976.2863598,939.4490689,E92000001,1112.633163,1153.817423,1042.796267
E06000059,Dorset,2669.02,181220.0,93769,1125.039022,1100.003779,E92000001,1215.220575,1241.946741,1169.484388
E08000025,Birmingham,6873.91,564363.0,93769,1767.629711,1743.070142,E92000001,1854.834172,1880.413464,1810.84326
E06000014,York,1436.43,202892.0,93769,720.682821,698.9364596,E92000001,800.1192831,823.8942505,759.6257161
E92000001,England,,,93769,,,E92000001,,,
E06000015,Derby,1485.35,129277.0,93769,1424.691152,1382.091181,E92000001,1580.167026,1626.671732,1500.936818
E92000001,England,4815.38,2052080.0,93769,206.336078735195,202.929138541255,E92000001,218.489235708444,222.065923511403,212.347926784686
E10000012,Essex,53699.0,1222982.0,258,4.354629317,4.333922014,E92000001,4.427238498,4.448395414,4.390825049
E06000025,South Gloucestershire,14572.0,237895.0,94192,5.92981338962366,,E92000001,6.32411083604907,,6.125
E06000005,Darlington,859.29,106258.0,93769,760.9147966,731.209263,E92000001,871.1186785,904.459477,814.6252949
E08000028,Sandwell,10375.0,258163.0,258,3.943573831,3.901073146,E92000001,4.095026278,4.139673261,4.018778834
E08000007,Stockport,21384.0,297029.0,90933,7.106789908,7.054134904,E92000001,7.292627944,7.34702618,7.199297038
E06000011,East Riding of Yorkshire,22789.0,309712.0,90933,7.266660915,7.214383382,E92000001,7.450377705,7.504321231,7.358126259
E92000001,England,26100.97,4792326.0,93769,671.768372,667.0283865,E92000001,688.4064135,693.2463078,680.0493536
E06000023,Bristol,2263.94,240293.0,93769,1379.78978654108,1346.39203415902,E92000001,1500.49117884881,1536.34577361773,1439.20243070162
E10000020,Norfolk,1208.06,474802.0,93769,197.042869148176,190.442954282352,E92000001,221.266655180183,228.540930970909,208.896903776747
E09000001,City of London,,,93769,,,E92000001,,,
E92000001,England,5823.22,2566453.0,93769,214.0816078,210.8830647,E92000001,225.462084,228.8051954,219.7167308
E92000001,England,7047.18,3166000.0,93769,209.8402494,206.9920708,nan,219.9504069,222.915348,214.8508239
E06000042,Milton Keynes,18821.0,313805.0,90933,5.915065973,5.867956099,E92000001,6.081090613,6.129894241,5.997673715
E09000029,Sutton,1015.91,101742.0,93769,1212.707227,1168.651015,E92000001,1375.253065,1424.242201,1292.092989
E09000008,Croydon,2461.89,397741.0,93769,755.07679363418,737.571682396529,E92000001,818.233158164832,836.971159145244,786.1843208426
E92000001,England,285607.0,7010218.0,258,4.05954385544881,4.05114197968622,nan,4.08881227902628,4.09728894497809,4.0741529008085
E06000017,Rutland,2867.0,39825.0,90933,6.948482302,6.809415524,E92000001,7.455652465,7.60771751,7.198995606
E92000001,England,39101.2,5306035.0,93769,759.8839841,755.5279092,E92000001,775.1407033,779.5716382,767.4838478
E06000012,North East Lincolnshire,1069.04,76988.0,93769,1296.168011,1250.553734,E92000001,1464.196064,1514.781792,1378.280427
E08000037,Gateshead,13101.0,161784.0,94192,7.85766339793213,,E92000001,8.34930202648042,,8.098
E92000001,England,278011.0,3995871.0,90933,6.93255176146928,6.9182271219168,E92000001,6.9824446665927,6.99689227774374,6.95745683481774
E10000013,Gloucestershire,4288.58,659276.0,93769,564.494029612679,554.649930069255,E92000001,599.669182424979,610.033836698601,581.883068700735
E06000015,Derby,1755.51,130912.0,93769,1577.236099,1534.074716,E92000001,1734.109603,1780.89591,1654.288062
E08000014,Sefton,2132.02,135417.0,93769,1371.820037,1337.744046,E92000001,1495.129232,1531.791437,1432.487067
E92000001,England,217118.0,5853224.0,258,3.69409425812146,3.68531002626777,E92000001,3.72471555452707,3.73359007161319,3.70937452590231
E06000025,South Gloucestershire,19332.0,264146.0,90933,7.219955119,7.163582228,E92000001,7.418327375,7.47665534,7.318679821
E09000015,Harrow,1744.37,128948.0,93769,1662.530229,1616.882763,E92000001,1828.464727,1877.958682,1744.028026
E06000044,Portsmouth,1097.28,211215.0,93769,626.4228152,604.7219277,E92000001,706.2983359,730.3320071,665.4683387
E92000001,England,53055.7,7707137.0,93769,769.068044,765.2812387,E92000001,782.3124705,786.1550694,775.6690219
E92000001,England,32807.92,4197801.0,93769,713.4871245,709.0128284,E92000001,729.1720782,733.7303891,721.2976178
E06000011,East Riding of Yorkshire,13067.0,257628.9861,258,4.987912497,4.940060683,E92000001,5.157145589,5.20710148,5.072022446
E92000001,England,25614.51,4217565.0,93769,548.58456,544.6904472,nan,562.255025,566.232002,555.3882426
E08000037,Gateshead,259.76,102074.0,93769,211.6054164,196.4053559,E92000001,271.3090163,290.0778848,240.0839485
E08000017,Doncaster,2542.45,308438.0,93769,796.7344125,778.715468,E92000001,861.7031791,880.9701857,828.7423778
E92000001,England,31183.16,4170343.0,93769,691.5702477,687.1220444,E92000001,707.1680501,711.7019489,699.3365246
E92000001,England,40401.0,3518928.0,93769,1501.492028,1492.885403,E92000001,1531.631055,1540.383166,1516.506162
E09000008,Croydon,378.52,200664.0,93769,203.4004655,191.2346239,E92000001,250.147591,264.6316308,225.8837932
E06000050,Cheshire West and Chester,11822.0,298509.0,258,3.890954889,3.851519451,E92000001,4.030647372,4.071941264,3.960349604
E06000010,Kingston upon Hull,18081.0,282886.0,90933,6.302099753,6.25089367,E92000001,6.482028448,6.535097505,6.391620653
E92000001,England,120649.0,2938571.0,258,4.08307637029786,4.07008244183927,E92000001,4.12844977681334,4.1416220007642,4.10570307812879
E08000037,Gateshead,10037.0,170098.0,258,5.789766834,5.726671172,E92000001,6.013162416,6.079389203,5.900716058
E92000001,England,7718.49,3932191.0,93769,221.1737629,218.3086255,E92000001,231.3335455,234.3108066,226.2109223
E92000001,England,7408.03999999998,2775506.0,93769,316.109344597631,311.930416017978,nan,330.934700936149,335.280631186946,323.458373208627
E92000001,England,427561.93,57106398.0,93769,769.46964,768.13711,nan,774.10478,775.44419,771.78459
E92000001,England,27240.44,4085440.0,93769,639.8107003,635.4097158,nan,655.2548547,659.7466198,647.4982147
E09000016,Havering,13417.0,256880.0,90933,5.137536065,5.088957501,E92000001,5.309598269,5.360280332,5.223061352
E09000001,City of London,,,93769,,,E92000001,,,
E10000014,Hampshire,8646.92,1368397.0,93769,592.1677133,584.9231978,E92000001,617.8251231,625.3371804,604.8944664
E06000005,Darlington,3610.0,87754.0,258,3.984259346,3.911646712,E92000001,4.246344188,4.32525806,4.113772592
E06000039,Slough,807.31,152565.0,93769,865.5436446,829.2986293,E92000001,1000.301249,1041.131731,931.1669422
E06000013,North Lincolnshire,239.24,85823.0,93769,226.3310342,209.3974778,E92000001,293.2049215,314.3022787,258.164965
E06000009,Blackpool,185.64,72091.0,93769,206.5214015,188.9052852,E92000001,277.3751653,299.9931707,240.0194153
E10000017,Lancashire,11033.35,1217384.0,93769,846.615541,837.4544755,E92000001,878.9822981,888.4421873,862.6850739
E92000001,England,186243.0,4599197.0,258,4.03149129962939,4.02115948329651,E92000001,4.06752099183367,4.07796686651505,4.04946776578607
E10000017,Lancashire,11942.73,1270162.0,93769,862.872668980803,853.884180405512,E92000001,894.606718552533,903.876825558037,878.632410478816
E92000001,England,55198.6299999999,7135282.0,93769,731.417041611248,727.886043944169,E92000001,743.764728947394,747.346723405868,737.57147597216
E92000001,England,118503.0,2836661.0,258,4.15433139674451,4.14099661031945,nan,4.20089753248403,4.21441673066577,4.17755241109177
E92000001,England,253436.0,5768879.0,258,4.37646506658939,4.36686587164899,nan,4.40991273633796,4.4196021833891,4.39315853218624
E06000049,Cheshire East,26421.0,388663.0,90933,6.719122193,6.674255754,E92000001,6.877355398,6.923565874,6.797920049
E06000032,Luton,209.04,111970.0,93769,215.4948509,198.0731386,E92000001,284.9477181,306.9926819,248.4398622
E10000030,Surrey,35432.0,966387.0,258,3.629121728,3.607835729,E92000001,3.704039656,3.725903204,3.666440049
E92000001,England,134422.0,4008768.0,258,3.33562199595434,3.32552579879093,E92000001,3.37086697601436,3.38109601330846,3.35319978606894
E92000001,England,30042.51,4491362.0,93769,682.42365931948,677.95577678445,E92000001,698.093723015441,702.649316188696,690.225299023052
E92000001,England,57522.77,7729933.0,93769,895.4675615,891.2240849,E92000001,910.3042345,914.6077374,902.8630524
E06000049,Cheshire East,27039.0,395609.0,90933,6.756479365,6.711894584,E92000001,6.913703787,6.959607944,6.834778784
E92000001,England,22900.46,2018259.0,93769,1149.046393,1140.391706,E92000001,1179.45043,1188.30002,1164.174198
E06000013,North Lincolnshire,1391.92,170034.0,93769,704.8663146,683.2696051,E92000001,783.8220468,807.4669673,743.5612896
E09000032,Wandsworth,4565.0,309170.0,258,1.43462978,1.410992417,E92000001,1.519371748,1.544895193,1.476533946
E92000001,England,51346.42,4052362.0,93769,1303.933363,1297.379332,E92000001,1326.859415,1333.511618,1315.359024
E09000008,Croydon,9390.0,321968.0,258,2.858790371,2.82612872,E92000001,2.974949597,3.00937131,2.916438901
E08000029,Solihull,270.96,111401.0,93769,189.8474937,176.3891189,E92000001,242.5680892,259.1125978,215.0205475
E92000001,England,146540.0,3976444.0,258,3.66672954610069,3.65611737235734,E92000001,3.70376424997284,3.71450939052604,3.6852021554937
E06000012,North East Lincolnshire,7464.0,135430.0,258,5.390823978,5.3226698,E92000001,5.633747015,5.705866585,5.511334269
